region,year,sector,emissions
La Rioja,2022,agriculture:manure-left-on-pasture-cattle,64373.81927999998
La Rioja,2023,agriculture:manure-left-on-pasture-cattle,64516.62656999998
La Rioja,2024,agriculture:manure-left-on-pasture-cattle,64516.62656999998
La Rioja,2025,agriculture:manure-left-on-pasture-cattle,21505.542189999993
Castilla y León,2021,agriculture:manure-left-on-pasture-cattle,235066.98981000003
Castilla y León,2022,agriculture:manure-left-on-pasture-cattle,234012.84216000012
Castilla y León,2023,agriculture:manure-left-on-pasture-cattle,234552.82697999995
Castilla y León,2024,agriculture:manure-left-on-pasture-cattle,234552.82697999995
Castilla y León,2025,agriculture:manure-left-on-pasture-cattle,78184.27565999996
País Vasco,2021,agriculture:manure-left-on-pasture-cattle,32915.44697999997
País Vasco,2022,agriculture:manure-left-on-pasture-cattle,32769.29399999999
País Vasco,2023,agriculture:manure-left-on-pasture-cattle,32845.19543999998
País Vasco,2024,agriculture:manure-left-on-pasture-cattle,32845.19543999998
País Vasco,2025,agriculture:manure-left-on-pasture-cattle,10948.398479999998
Galicia,2021,agriculture:rice-cultivation,0
Galicia,2022,agriculture:rice-cultivation,0
Galicia,2023,agriculture:rice-cultivation,0
Galicia,2024,agriculture:rice-cultivation,0
Galicia,2025,agriculture:rice-cultivation,0
España,2021,agriculture:rice-cultivation,102346.02325382302
España,2022,agriculture:rice-cultivation,80847.06188496755
Murcia,2021,agriculture:rice-cultivation,0
Murcia,2022,agriculture:rice-cultivation,14547.457803457726
Murcia,2023,agriculture:rice-cultivation,0
Murcia,2024,agriculture:rice-cultivation,0
Murcia,2025,agriculture:rice-cultivation,0
Asturias,2021,agriculture:rice-cultivation,0
Asturias,2022,agriculture:rice-cultivation,0
Asturias,2023,agriculture:rice-cultivation,0
Asturias,2024,agriculture:rice-cultivation,0
Asturias,2025,agriculture:rice-cultivation,0
Extremadura,2021,agriculture:rice-cultivation,278.47281613923644
Extremadura,2022,agriculture:rice-cultivation,3539.4139185987074
Extremadura,2023,agriculture:rice-cultivation,0
Extremadura,2024,agriculture:rice-cultivation,0
Extremadura,2025,agriculture:rice-cultivation,0
Baleares,2021,agriculture:rice-cultivation,0
Baleares,2022,agriculture:rice-cultivation,0
Baleares,2023,agriculture:rice-cultivation,0
Baleares,2024,agriculture:rice-cultivation,0
Baleares,2025,agriculture:rice-cultivation,0
Cataluña,2021,agriculture:rice-cultivation,215972.25080506614
Cataluña,2022,agriculture:rice-cultivation,186117.7711707709
Cataluña,2023,agriculture:rice-cultivation,215671.51400383576
Cataluña,2024,agriculture:rice-cultivation,215671.51400383576
Cataluña,2025,agriculture:rice-cultivation,7502.406111830167
Cantabria,2021,agriculture:rice-cultivation,0
Cantabria,2022,agriculture:rice-cultivation,0
Cantabria,2023,agriculture:rice-cultivation,0
Cantabria,2024,agriculture:rice-cultivation,0
Cantabria,2025,agriculture:rice-cultivation,0
Comunidad Valenciana,2021,agriculture:rice-cultivation,156520.42031117322
Comunidad Valenciana,2022,agriculture:rice-cultivation,128523.51857436476
Comunidad Valenciana,2023,agriculture:rice-cultivation,136147.27656574568
Comunidad Valenciana,2024,agriculture:rice-cultivation,136147.27656574568
Comunidad Valenciana,2025,agriculture:rice-cultivation,4736.055035055375
Andalucía,2021,agriculture:rice-cultivation,412112.00915716594
Andalucía,2022,agriculture:rice-cultivation,220709.4260933937
Andalucía,2023,agriculture:rice-cultivation,0
Andalucía,2024,agriculture:rice-cultivation,0
Andalucía,2025,agriculture:rice-cultivation,0
Castilla-La Mancha,2021,agriculture:rice-cultivation,0
Castilla-La Mancha,2022,agriculture:rice-cultivation,7.236256665618129
Castilla-La Mancha,2023,agriculture:rice-cultivation,0
Castilla-La Mancha,2024,agriculture:rice-cultivation,0
Castilla-La Mancha,2025,agriculture:rice-cultivation,0
España,2023,agriculture:rice-cultivation,82778.50667365924
España,2024,agriculture:rice-cultivation,82778.50667365924
España,2025,agriculture:rice-cultivation,2879.5549438466414
Madrid,2021,agriculture:rice-cultivation,0
Madrid,2022,agriculture:rice-cultivation,0
Madrid,2023,agriculture:rice-cultivation,0
Madrid,2024,agriculture:rice-cultivation,0
Madrid,2025,agriculture:rice-cultivation,0
Navarra,2021,agriculture:rice-cultivation,0
Navarra,2022,agriculture:rice-cultivation,0
Navarra,2023,agriculture:rice-cultivation,0
Navarra,2024,agriculture:rice-cultivation,0
Navarra,2025,agriculture:rice-cultivation,0
Aragón,2021,agriculture:rice-cultivation,0
Aragón,2022,agriculture:rice-cultivation,1405.4663280157333
Aragón,2023,agriculture:rice-cultivation,0
Aragón,2024,agriculture:rice-cultivation,0
Aragón,2025,agriculture:rice-cultivation,0
La Rioja,2021,agriculture:rice-cultivation,0
La Rioja,2022,agriculture:rice-cultivation,0
La Rioja,2023,agriculture:rice-cultivation,0
La Rioja,2024,agriculture:rice-cultivation,0
La Rioja,2025,agriculture:rice-cultivation,0
Canarias,2021,agriculture:rice-cultivation,0
Canarias,2022,agriculture:rice-cultivation,0
Canarias,2023,agriculture:rice-cultivation,0
Canarias,2024,agriculture:rice-cultivation,0
Canarias,2025,agriculture:rice-cultivation,0
Castilla y León,2021,agriculture:rice-cultivation,0
Castilla y León,2022,agriculture:rice-cultivation,0
Castilla y León,2023,agriculture:rice-cultivation,0
Castilla y León,2024,agriculture:rice-cultivation,0
Castilla y León,2025,agriculture:rice-cultivation,0
País Vasco,2021,agriculture:rice-cultivation,0
País Vasco,2022,agriculture:rice-cultivation,0
País Vasco,2023,agriculture:rice-cultivation,0
País Vasco,2024,agriculture:rice-cultivation,0
País Vasco,2025,agriculture:rice-cultivation,0
Galicia,2021,agriculture:synthetic-fertilizer-application,315120.4946821677
Galicia,2022,agriculture:synthetic-fertilizer-application,276055.1011945124
Galicia,2023,agriculture:synthetic-fertilizer-application,237737.6288854695
Galicia,2024,agriculture:synthetic-fertilizer-application,291428.8096091143
Galicia,2025,agriculture:synthetic-fertilizer-application,97139.01103102317
España,2021,agriculture:synthetic-fertilizer-application,352958.0046417328
España,2022,agriculture:synthetic-fertilizer-application,283237.08226656227
España,2023,agriculture:synthetic-fertilizer-application,250124.17855896975
España,2024,agriculture:synthetic-fertilizer-application,250535.12298447386
España,2025,agriculture:synthetic-fertilizer-application,83508.36693499285
Murcia,2021,agriculture:synthetic-fertilizer-application,456569.82835068647
Murcia,2022,agriculture:synthetic-fertilizer-application,360206.8357436935
Murcia,2023,agriculture:synthetic-fertilizer-application,317240.60774940456
Murcia,2024,agriculture:synthetic-fertilizer-application,305769.5727558544
Murcia,2025,agriculture:synthetic-fertilizer-application,101919.07010984526
Asturias,2021,agriculture:synthetic-fertilizer-application,149343.87152850215
Asturias,2022,agriculture:synthetic-fertilizer-application,119276.37420409662
Asturias,2023,agriculture:synthetic-fertilizer-application,108839.3170519994
Asturias,2024,agriculture:synthetic-fertilizer-application,104534.79689277054
Asturias,2025,agriculture:synthetic-fertilizer-application,34843.51283097635
Extremadura,2021,agriculture:synthetic-fertilizer-application,496234.0224762049
Extremadura,2022,agriculture:synthetic-fertilizer-application,427701.62232986925
Extremadura,2023,agriculture:synthetic-fertilizer-application,354399.5896108983
Extremadura,2024,agriculture:synthetic-fertilizer-application,402804.5108705229
Extremadura,2025,agriculture:synthetic-fertilizer-application,134262.367869281
Baleares,2021,agriculture:synthetic-fertilizer-application,58344.93161854714
Baleares,2022,agriculture:synthetic-fertilizer-application,45376.24824112948
Baleares,2023,agriculture:synthetic-fertilizer-application,41175.946803293074
Baleares,2024,agriculture:synthetic-fertilizer-application,38103.719864768595
Baleares,2025,agriculture:synthetic-fertilizer-application,12700.74617563307
Cataluña,2021,agriculture:synthetic-fertilizer-application,294597.7067061705
Cataluña,2022,agriculture:synthetic-fertilizer-application,239848.12546178242
Cataluña,2023,agriculture:synthetic-fertilizer-application,210451.6468731441
Cataluña,2024,agriculture:synthetic-fertilizer-application,203702.19626865437
Cataluña,2025,agriculture:synthetic-fertilizer-application,67897.97632061373
Cantabria,2021,agriculture:synthetic-fertilizer-application,135352.0028896632
Cantabria,2022,agriculture:synthetic-fertilizer-application,108447.84936131162
Cantabria,2023,agriculture:synthetic-fertilizer-application,98817.8032683094
Cantabria,2024,agriculture:synthetic-fertilizer-application,89386.67285842473
Cantabria,2025,agriculture:synthetic-fertilizer-application,29794.338981989047
Comunidad Valenciana,2021,agriculture:synthetic-fertilizer-application,133689.58088930385
Comunidad Valenciana,2022,agriculture:synthetic-fertilizer-application,105885.95888819607
Comunidad Valenciana,2023,agriculture:synthetic-fertilizer-application,91066.97231859552
Comunidad Valenciana,2024,agriculture:synthetic-fertilizer-application,90324.5079398466
Comunidad Valenciana,2025,agriculture:synthetic-fertilizer-application,30106.994236655257
Andalucía,2021,agriculture:synthetic-fertilizer-application,795659.9927639932
Andalucía,2022,agriculture:synthetic-fertilizer-application,692995.9363744843
Andalucía,2023,agriculture:synthetic-fertilizer-application,579440.1424525958
Andalucía,2024,agriculture:synthetic-fertilizer-application,636483.0051446616
Andalucía,2025,agriculture:synthetic-fertilizer-application,212152.30282136716
Castilla-La Mancha,2021,agriculture:synthetic-fertilizer-application,502798.9729537109
Castilla-La Mancha,2022,agriculture:synthetic-fertilizer-application,389974.8389555971
Castilla-La Mancha,2023,agriculture:synthetic-fertilizer-application,357236.30056088284
Castilla-La Mancha,2024,agriculture:synthetic-fertilizer-application,330323.80475038855
Castilla-La Mancha,2025,agriculture:synthetic-fertilizer-application,110103.42798812439
Madrid,2021,agriculture:synthetic-fertilizer-application,402550.4043414629
Madrid,2022,agriculture:synthetic-fertilizer-application,314049.23631828785
Madrid,2023,agriculture:synthetic-fertilizer-application,286452.3260648823
Madrid,2024,agriculture:synthetic-fertilizer-application,266656.4013147666
Madrid,2025,agriculture:synthetic-fertilizer-application,88881.83419497516
Navarra,2021,agriculture:synthetic-fertilizer-application,115734.07608006868
Navarra,2022,agriculture:synthetic-fertilizer-application,92227.36998817627
Navarra,2023,agriculture:synthetic-fertilizer-application,83708.97202446887
Navarra,2024,agriculture:synthetic-fertilizer-application,79415.57188818573
Navarra,2025,agriculture:synthetic-fertilizer-application,26470.77103162577
Aragón,2021,agriculture:synthetic-fertilizer-application,620855.3065852611
Aragón,2022,agriculture:synthetic-fertilizer-application,487783.72880333936
Aragón,2023,agriculture:synthetic-fertilizer-application,444240.8817678155
Aragón,2024,agriculture:synthetic-fertilizer-application,425473.3925116182
Aragón,2025,agriculture:synthetic-fertilizer-application,141818.65200051316
La Rioja,2021,agriculture:synthetic-fertilizer-application,132620.1039372728
La Rioja,2022,agriculture:synthetic-fertilizer-application,106237.70995066498
La Rioja,2023,agriculture:synthetic-fertilizer-application,96449.32449512863
La Rioja,2024,agriculture:synthetic-fertilizer-application,87980.19546911307
La Rioja,2025,agriculture:synthetic-fertilizer-application,29325.527256139103
Canarias,2021,agriculture:synthetic-fertilizer-application,17492.646316574028
Canarias,2022,agriculture:synthetic-fertilizer-application,15134.79005787124
Canarias,2023,agriculture:synthetic-fertilizer-application,12858.178403604823
Canarias,2024,agriculture:synthetic-fertilizer-application,15506.85294992137
Canarias,2025,agriculture:synthetic-fertilizer-application,5168.765690647521
Castilla y León,2021,agriculture:synthetic-fertilizer-application,621207.6259303507
Castilla y León,2022,agriculture:synthetic-fertilizer-application,487064.092962778
Castilla y León,2023,agriculture:synthetic-fertilizer-application,448793.7478642507
Castilla y León,2024,agriculture:synthetic-fertilizer-application,404758.05532718316
Castilla y León,2025,agriculture:synthetic-fertilizer-application,134913.7784476148
País Vasco,2021,agriculture:synthetic-fertilizer-application,26586.590444507667
País Vasco,2022,agriculture:synthetic-fertilizer-application,21654.788877712675
País Vasco,2023,agriculture:synthetic-fertilizer-application,19577.30160266953
País Vasco,2024,agriculture:synthetic-fertilizer-application,18321.512845169535
País Vasco,2025,agriculture:synthetic-fertilizer-application,6106.920539218688
Galicia,2021,buildings:non-residential-onsite-fuel-usage,542166.9372300002
Galicia,2022,buildings:non-residential-onsite-fuel-usage,567267.0434400004
Galicia,2023,buildings:non-residential-onsite-fuel-usage,569810.2491599997
Galicia,2024,buildings:non-residential-onsite-fuel-usage,569810.2491599997
Galicia,2025,buildings:non-residential-onsite-fuel-usage,232783.15886000005
España,2021,buildings:non-residential-onsite-fuel-usage,8135481.508469994
España,2022,buildings:non-residential-onsite-fuel-usage,8453545.029690001
España,2023,buildings:non-residential-onsite-fuel-usage,8481757.44863999
España,2024,buildings:non-residential-onsite-fuel-usage,8481757.44863999
España,2025,buildings:non-residential-onsite-fuel-usage,3575214.4059499963
Murcia,2021,buildings:non-residential-onsite-fuel-usage,1083552.4585800006
Murcia,2022,buildings:non-residential-onsite-fuel-usage,1145141.2877700003
Murcia,2023,buildings:non-residential-onsite-fuel-usage,1151942.7210300004
Murcia,2024,buildings:non-residential-onsite-fuel-usage,1151942.7210300004
Murcia,2025,buildings:non-residential-onsite-fuel-usage,491552.65379
Asturias,2021,buildings:non-residential-onsite-fuel-usage,388073.62184999994
Asturias,2022,buildings:non-residential-onsite-fuel-usage,402678.80991
Asturias,2023,buildings:non-residential-onsite-fuel-usage,403890.5891699998
Asturias,2024,buildings:non-residential-onsite-fuel-usage,403890.5891699998
Asturias,2025,buildings:non-residential-onsite-fuel-usage,162598.40262999997
Extremadura,2021,buildings:non-residential-onsite-fuel-usage,278119.62242999993
Extremadura,2022,buildings:non-residential-onsite-fuel-usage,294335.9526000001
Extremadura,2023,buildings:non-residential-onsite-fuel-usage,297963.19143
Extremadura,2024,buildings:non-residential-onsite-fuel-usage,297963.19143
Extremadura,2025,buildings:non-residential-onsite-fuel-usage,124697.23125
Baleares,2021,buildings:non-residential-onsite-fuel-usage,186628.74459000002
Baleares,2022,buildings:non-residential-onsite-fuel-usage,196025.89091999995
Baleares,2023,buildings:non-residential-onsite-fuel-usage,196858.49967
Baleares,2024,buildings:non-residential-onsite-fuel-usage,196858.49967
Baleares,2025,buildings:non-residential-onsite-fuel-usage,87036.32286
Cataluña,2021,buildings:non-residential-onsite-fuel-usage,2141058.77094
Cataluña,2022,buildings:non-residential-onsite-fuel-usage,2219066.1341099995
Cataluña,2023,buildings:non-residential-onsite-fuel-usage,2225520.675839999
Cataluña,2024,buildings:non-residential-onsite-fuel-usage,2225520.675839999
Cataluña,2025,buildings:non-residential-onsite-fuel-usage,974067.30082
Cantabria,2021,buildings:non-residential-onsite-fuel-usage,303775.9644299999
Cantabria,2022,buildings:non-residential-onsite-fuel-usage,314635.1589299999
Cantabria,2023,buildings:non-residential-onsite-fuel-usage,316027.54800000007
